LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-152.3539605,57.8254495,4207,Cliffside Rd,,,,,,,335fd6f8037b682f
-152.3516927,57.8261283,4260,Cliffside Rd,,,,,,,aa9ffa177cac012c
-152.3714448,57.8259571,3652,Monashka Bay Rd,,,,,,,7a64b041c7a41fe4
-152.375328,57.8263018,3450,Bay View Dr,,,,,,,926d2c2542fa8228
-152.3756024,57.8259365,3461,Monashka Bay Rd,,,,,,,3a845cdd3e755f06
-152.3764188,57.8258775,3411,Monashka Bay Rd,,,,,,,23504ee1f5186d7c
-152.3775563,57.8258622,3353,Monashka Bay Rd,,,,,,,01aebee54e2247ba
-152.3895353,57.8260298,2563,Three Sisters Way,,,,,,,57b551898a46f5d5
-152.3743428,57.8259794,3501,Monashka Bay Rd,,,,,,,cca0625e79c0298b
-152.3518107,57.825927,4254,Cliffside Rd,,,,,,,f196742b9ae10854
-152.3576756,57.8259402,4673,E Rezanof Dr,,,,,,,ea65ffdde0f66ae9
-152.3789133,57.825712,3297,Monashka Bay Rd,,,,,,,ccea9992348b6484
-152.3519821,57.8257623,4218,Cliffside Rd,,,,,,,06469a1db8f3e33c
-152.3580092,57.8254121,4217,E Rezanof Dr,,,,,,,3aeb7b8db649faae
-152.3842051,57.8257973,2949,Bay View Dr,,,,,,,af3375f67dd8f23f
-152.3705214,57.8254351,3459,Otmeloi Way,,,,,,,0c85def95a4eb0ac
-152.3826298,57.8254737,3000,Bay View Dr,,,,,,,309bc515416ae944
-152.3801524,57.8254161,3251,Monashka Bay Rd,,,,,,,fd15b86ba9c52036
-152.385333,57.8254977,2887,Bay View Dr,,,,,,,ae72e83f4ac5b29c
-152.3526478,57.8252786,4176,Cliffside Rd,,,,,,,551eb8dc7652e1f3
-152.3890217,57.8251889,2442,Three Sisters Way,,,,,,,06b9eacd74bf5a67
-152.3879215,57.8255599,1869,Monashka Cir,,,,,,,e52552fdd95c10e6
-152.3903128,57.8252807,2317,Three Sisters Way,,,,,,,b9cb316940dd9900
-152.3727634,57.8250549,3434,Otmeloi Way,,,,,,,2e8e5fd4f9010147
-152.3911298,57.8250667,2251,Three Sisters Way,,,,,,,aad42e7538d9f00c
-152.3862155,57.8251899,1832,Monashka Cir,,,,,,,2764241ba61a980d
-152.3564395,57.8247961,4545,E Rezanof Dr,,,,,,,39529c6873a16031
-152.3810257,57.8249986,3211,Monashka Bay Rd,,,,,,,cdf8cbaf572b742f
-152.369554,57.8249076,3493,Otmeloi Way,,,,,,,b0535e86b4d771d8
-152.3602543,57.8249806,998,Kraft Way,,,,,,,a72f0e2e488e0167
-152.3591249,57.8250469,993,Hilltop Dr,,,,,,,5ab4b1c1c2ea5aba
-152.3526807,57.824767,4150,Cliffside Rd,,,,,,,15c56a53b23d7e17
-152.3970115,57.8248075,2201,Monashka Way,,,,,,,279b69d377d32698
-152.3582875,57.8248535,990,Hilltop Dr,,,,,,,a223fee09a184633
-152.3613968,57.8245158,982,Kraft Way,,,,,,,9ffa724ab3420cab
-152.3595682,57.8246883,985,Hilltop Dr,,,,,,,024e9c23ffa7ba83
-152.3532688,57.8247646,4116,Cliffside Rd,,,,,,,79806127b3c86429
-152.3740812,57.8245163,3482,Monashka Bay Rd,,,,,,,1c9b8b1a6e8d12fe
-152.391859,57.8247468,2231,Three Sisters Way,,,,,,,5e4a0ad96a44ab43
-152.3845434,57.8246021,2900,Bay View Dr,,,,,,,3fa477dfe8fe837d
-152.3817484,57.8246062,3193,Monashka Bay Rd,,,,,,,c6355911ab9743ed
-152.3878647,57.8250039,1825,Monashka Cir,,,,,,,62aaf022b326a7f6
-152.3718425,57.8243419,3377,Lakeview Dr,,,,,,,3d03f60bdf4ed303
-152.3542411,57.8245861,4095,Cliffside Rd,,,,,,,36940a15021f5bad
-152.3953709,57.8248627,2233,Monashka Way,,,,,,,53e9d259d6c39ea0
-152.3581691,57.8246171,984,Hilltop Dr,,,,,,,8b200c596e1e24a6
-152.36846,57.8243408,3571,Otmeloi Way,,,,,,,c5c53a28cb1f8be6
-152.3604021,57.824382,935,Hilltop Dr,,,,,,,34bfe65491981fcc
-152.3533288,57.8245552,4098,Cliffside Rd,,,,,,,70589956b6b84e65
-152.3752579,57.8243952,3438,Monashka Bay Rd,,,,,,,7cedbe4f0921235f
-152.3897754,57.8246319,2306,Three Sisters Way,,,,,,,4aa81f3251cc40fd
-152.356695,57.8241379,4146,Otmeloi Way,,,,,,,70a0d2b233d5a75e
-152.3960036,57.8245218,2211,Monashka Way,,,,,,,508795071b8bd1de
-152.3644254,57.8240315,3829,Otmeloi Way,,,,,,,6f1b102299e42a21
-152.3762518,57.8243261,3392,Monashka Bay Rd,,,,,,,e0560d7cc4c2dcc8
-152.3584098,57.824384,976,Hilltop Dr,,,,,,,eba2f994a1dd4a60
-152.3529785,57.8242078,4066,Cliffside Rd,,,,,,,efad2443a6ca32fe
-152.3824868,57.8242208,3183,Monashka Bay Rd,,,,,,,b84a19c0053fd89e
-152.3774139,57.8242063,3328,Monashka Bay Rd,,,,,,,9c853399b2dc6840
-152.3927315,57.8245103,2193,Three Sisters Way,,,,,,,16da3af859238e21
-152.3861127,57.8241194,1760,Monashka Cir,,,,,,,fa4454aa58df6fe4
-152.3588495,57.8242023,958,Hilltop Dr,,,,,,,3f0ab08cddc991a3
-152.3542255,57.8242125,4065,Cliffside Rd,,,,,,,2e4c9cfc1bc11ec9
-152.3548867,57.8242709,4450,E Rezanof Dr,,,,,,,bd6bb2d55f7fa982
-152.3946176,57.824429,2230,Monashka Way,,,,,,,7c0ca03d7538ebad
-152.3878616,57.8244554,1781,Monashka Cir,,,,,,,917e843505a2e737
-152.378467,57.8239773,3242,Monashka Bay Rd,,,,,,,6dae4ede9cb919a5
-152.3936163,57.8243195,2147,Three Sisters Way,,,,,,,68e94228c603d947
-152.3596887,57.8240665,940,Hilltop Dr,,,,,,,dd75dc83e669bf98
-152.3548618,57.8240476,4430,E Rezanof Dr,,,,,,,67b462aceb70054f
-152.3672968,57.8239049,3653,Otmeloi Way,,,,,,,663bb3e31dfc839d
-152.3832186,57.8238397,3117,Monashka Bay Rd,,,,,,,6715e33e14f7379c
-152.3542357,57.8238781,4031,Cliffside Rd,,,,,,,fce7d6fd2d01d68c
-152.3985484,57.8241057,2344,Forest Dr,,,,,,,afdf66d22e13d578
-152.3697774,57.8237601,3439,Peninsula Rd,,,,,,,7f0d22e577ac05dc
-152.373071,57.8237857,3291,Lakeview Dr,,,,,,,4f15499316e6d837
-152.3529158,57.8238593,4044,Cliffside Rd,,,,,,,a453bcad0f24f8ce
-152.3977115,57.8241212,2324,Forest Dr,,,,,,,00b41ea382648b8b
-152.3895708,57.8241655,2264,Three Sisters Way,,,,,,,f730c3e8f4345602
-152.3548369,57.8238243,4410,E Rezanof Dr,,,,,,,9bc9bb8005fcb369
-152.3533916,57.8237898,4034,Cliffside Rd,,,,,,,065f9d15ca4eff50
-152.3636209,57.8236056,3901,Otmeloi Way,,,,,,,8b9057b26f435166
-152.3906541,57.8239565,2244,Three Sisters Way,,,,,,,c5ce0d508e52c5d7
-152.3529865,57.8236248,4022,Cliffside Rd,,,,,,,c59a339151bf8ad3
-152.3878616,57.8239064,1737,Monashka Cir,,,,,,,8e22e3a96f615d69
-152.3709525,57.8236633,3415,Peninsula Rd,,,,,,,3459d7fd46bb3d77
-152.3946356,57.8239679,2156,Monashka Way,,,,,,,687bc5266b5cf732
-152.3839321,57.8234579,3051,Monashka Bay Rd,,,,,,,56caa200efb8c561
-152.3587204,57.8232859,4078,Otmeloi Way,,,,,,,163d7d9e362f26c9
-152.3914517,57.8237813,2214,Three Sisters Way,,,,,,,6c897e46084aa97f
-152.3545932,57.823501,3985,Cliffside Rd,,,,,,,9c99cf69a50fb829
-152.373858,57.8234538,3237,Lakeview Dr,,,,,,,2862058218e5417c
-152.3530737,57.8234446,4002,Cliffside Rd,,,,,,,d151010a0b268efb
-152.3799619,57.8233867,3180,Monashka Bay Rd,,,,,,,da06db59017c4061
-152.3749421,57.8234879,1250,Beaver Way,,,,,,,abf5bd5fcaba885c
-152.3642389,57.8234664,3865,Otmeloi Way,,,,,,,7746401eee6596eb
-152.3964557,57.8238391,2260,Forest Dr,,,,,,,8225fe5296719f70
-152.3573218,57.8229985,4082,Otmeloi Way,,,,,,,5e175ffaa2224680
-152.3762821,57.8235681,1334,Beaver Way,,,,,,,323989f47a154f3b
-152.3535504,57.8234318,3996,Cliffside Rd,,,,,,,9c983dd3c5f6eac7
-152.360109,57.8229549,4026,Otmeloi Way,,,,,,,ea8e8cab26dcb914
-152.3920822,57.8236107,2182,Three Sisters Way,,,,,,,980f64865610611f
-152.3899341,57.822953,1834,Three Sisters Way,,,,,,,64f5f82ba08c1fa1
-152.3685389,57.823196,3622,Otmeloi Way,,,,,,,0fd208bf44e84894
-152.3711895,57.8231839,3399,Peninsula Rd,,,,,,,528744256c340d90
-152.3928816,57.82355,2144,Three Sisters Way,,,,,,,cd2a63729c41e8c9
-152.3536264,57.8232528,3990,Cliffside Rd,,,,,,,132db4c0297cc8d9
-152.3703281,57.8232756,3401,Peninsula Rd,,,,,,,dc26ca2be627451a
-152.3845521,57.8230257,2981,Monashka Bay Rd,,,,,,,f21dcc83c584263e
-152.3692888,57.8230788,3416,Peninsula Rd,,,,,,,843edbbb63623f09
-152.3676486,57.8230556,3676,Otmeloi Way,,,,,,,39ac84797eb0ed28
-152.3547375,57.8231509,3935,Cliffside Rd,,,,,,,6e2fa1cea30c7437
-152.3536862,57.8229862,3964,Cliffside Rd,,,,,,,4c59dea7dd9c8079
-152.3878612,57.8233564,1693,Monashka Cir,,,,,,,57d81398d0ae7453
-152.386141,57.8232675,1672,Monashka Cir,,,,,,,cab81ecf36de3b8a
-152.3983887,57.8234625,2341,Forest Dr,,,,,,,0bd537b9cd09b211
-152.3789261,57.8229647,1415,Beaver Way,,,,,,,90ed816968b0f1de
-152.3934132,57.8232544,2046,Three Sisters Way,,,,,,,db121f61f29a509d
-152.3948695,57.8233225,2139,Forest Dr,,,,,,,6318cdc2f4147e70
-152.3718261,57.8228762,3280,Lakeview Dr,,,,,,,a136c5d13b498d6c
-152.3973852,57.8233668,2289,Forest Dr,,,,,,,2274a6a78339ec17
-152.3770854,57.8228933,1339,Beaver Way,,,,,,,a1886f64758b82ec
-152.3951916,57.8229057,2241,Forest Dr,,,,,,,829783d1f5356537
-152.3667701,57.8228267,3728,Otmeloi Way,,,,,,,bbf7a206291008a2
-152.3540131,57.8227779,3946,Cliffside Rd,,,,,,,1038219d5f6140d2
-152.3957492,57.822781,2255,Forest Dr,,,,,,,d334928e2b61f30c
-152.3803456,57.8226708,3140,Monashka Bay Rd,,,,,,,2820914a5b2e409d
-152.3921268,57.8229396,1962,Three Sisters Way,,,,,,,9fac0bc9a2eacf48
-152.3543705,57.822501,3922,Cliffside Rd,,,,,,,49ba15167821934e
-152.372495,57.8225782,3240,Lakeview Dr,,,,,,,ae4d70dcf7c6463e
-152.3707024,57.8226128,3355,Peninsula Rd,,,,,,,d66e743da19b3c04
-152.365156,57.8214271,961,Mallard Way,,,,,,,4bf414458e775faa
-152.3756739,57.8225441,3141,Lakeview Dr,,,,,,,9498a97783384987
-152.3698119,57.8225158,3350,Peninsula Rd,,,,,,,5d483597ddae5386
-152.3974133,57.8221495,1955,Marmot Dr,,,,,,,23777463b6542bef
-152.3669933,57.8222644,3746,Otmeloi Way,,,,,,,87efbba30342d22b
-152.3941064,57.8227215,2041,Three Sisters Way,,,,,,,c2c18619508654cc
-152.3968674,57.82294,2267,Forest Dr,,,,,,,a419346af146a85a
-152.3566072,57.8223683,3659,Antone Way,,,,,,,93c88dc8630aa486
-152.3878603,57.8228069,1649,Monashka Cir,,,,,,,b7d3d8c6cc91a5e0
-152.3807663,57.822426,3100,Monashka Bay Rd,,,,,,,aea75127e936f44f
-152.3859846,57.8227071,1628,Monashka Cir,,,,,,,cb19f8601784e74c
-152.3570319,57.8222814,3647,Antone Way,,,,,,,d94c520d481af0c0
-152.3778704,57.8220022,3043,Lakeview Dr,,,,,,,af666d7df4e97f2c
-152.3731667,57.8222814,3198,Lakeview Dr,,,,,,,cafd9fa4d013da5f
-152.3577629,57.82216,3635,Antone Way,,,,,,,463089c8add37ae2
-152.3812787,57.8221251,3052,Monashka Bay Rd,,,,,,,2f7c16b97f4990a4
-152.3854706,57.8223909,1592,Monashka Cir,,,,,,,5a150a3bf8a8cc2d
-152.3595198,57.8220423,3623,Antone Way,,,,,,,e11794f3239e68b0
-152.354532,57.8220604,4290,E Rezanof Dr,,,,,,,ba14fbf7c85aad8e
-152.3712012,57.8222298,3305,Peninsula Rd,,,,,,,795d01bf5d313ade
-152.3929068,57.8223904,1943,Three Sisters Way,,,,,,,44c47f92c4107929
-152.3914051,57.8223337,1850,Three Sisters Way,,,,,,,bb034eb422b932a8
-152.3770118,57.8220974,3073,Lakeview Dr,,,,,,,ca6e6c2262554f04
-152.3738364,57.8219811,3160,Lakeview Dr,,,,,,,e724b7a560b8df89
-152.3891662,57.8219476,1774,Three Sisters Way,,,,,,,3ca7113873e1fcf4
-152.3879081,57.8222111,1609,Monashka Cir,,,,,,,cb4602ba3a5b381f
-152.3701139,57.8220641,3300,Peninsula Rd,,,,,,,b63d188e7792b9cd
-152.3818166,57.8218226,3002,Monashka Bay Rd,,,,,,,29af51556130c140
-152.3794119,57.8218961,2975,Lakeview Dr,,,,,,,4aa48d41738eeb37
-152.3717615,57.8220055,3281,Peninsula Rd,,,,,,,3b475b24d798ee48
-152.3564092,57.8215235,4245,E Rezanof Dr,,,,,,,ba0917f566c0cf92
-152.3853868,57.821996,1552,Monashka Cir,,,,,,,38b38062be142152
-152.35853,57.8216382,3615,Antone Way,,,,,,,eb552fad4ed9b134
-152.3745272,57.8216839,3124,Lakeview Dr,,,,,,,c569861b2f946199
-152.3675726,57.8218783,1100,Mallard Way,,,,,,,78b211d5d6c94c26
-152.3942005,57.8221068,2566,Devils Prong,,,,,,,a333110214b814a9
-152.395457,57.821923,1952,Marmot Dr,,,,,,,b446b0ca0ef65534
-152.3544171,57.8216082,4238,E Rezanof Dr,,,,,,,d7729662d185fa6a
-152.3822473,57.8215633,2958,Monashka Bay Rd,,,,,,,b2ee6a4c96a7e7c4
-152.3591596,57.8214506,3567,Antone Way,,,,,,,0e101fa5b1627d1f
-152.3703296,57.8217033,3260,Peninsula Rd,,,,,,,b3b26408185f0162
-152.3612867,57.8215497,839,Mallard Way,,,,,,,203146e11d6d9db0
-152.3780638,57.8215894,3011,Lakeview Dr,,,,,,,2f5f3db055e2aab0
-152.3620701,57.8214492,3437,Antone Way,,,,,,,dfa219ec9c1374b5
-152.3717038,57.8217635,3267,Peninsula Rd,,,,,,,ab12a1ce3024c265
-152.3872477,57.8217567,1579,Monashka Cir,,,,,,,26dd8bbacab4231e
-152.359637,57.8213287,810,Mallard Way,,,,,,,f95ca0de58eadd0e
-152.3927145,57.8218563,1893,Three Sisters Way,,,,,,,2bec633963cef575
-152.373037,57.8212351,2934,Pruitt Ln,,,,,,,4814f95ac616d30b
-152.3722974,57.8212144,3199,Peninsula Rd,,,,,,,e22d571414d4ad11
-152.3625431,57.8213875,3435,Antone Way,,,,,,,e1fd79207f32146c
-152.3753598,57.8213866,3076,Lakeview Dr,,,,,,,f0a6584bd561cdde
-152.3629546,57.8213398,3433,Antone Way,,,,,,,c2f4007d5c960b4f
-152.37065,57.8211369,3180,Peninsula Rd,,,,,,,53621013c244f59e
-152.3679181,57.8214744,3380,Island Lake Rd,,,,,,,427294ebd6add65e
-152.3795701,57.8211802,2947,Lakeview Dr,,,,,,,c637db0152019904
-152.3738158,57.8210701,2931,Pruitt Ln,,,,,,,d3383eeffb45a842
-152.3916406,57.8216968,1855,Three Sisters Way,,,,,,,fa32979855d7c73f
-152.3877339,57.8210529,2691,Monashka Bay Rd,,,,,,,d7d7954ed4ce29b4
-152.3907045,57.8214914,1769,Three Sisters Way,,,,,,,932d129729e39335
-152.3715838,57.8214151,3233,Peninsula Rd,,,,,,,15363ee3d5660467
-152.3883363,57.8207763,2623,Monashka Bay Rd,,,,,,,2bbba045b659e5ae
-152.386727,57.8212655,2753,Monashka Bay Rd,,,,,,,c1d316fbe4dc52ef
-152.3944962,57.8211658,1920,Marmot Dr,,,,,,,55ffd7d72044f1bc
-152.3942565,57.821574,2606,Devils Prong,,,,,,,4e32a1c303af4632
-152.3606601,57.8211,809,Mallard Way,,,,,,,d1c1a679d14625cd
-152.3891582,57.8213737,1754,Three Sisters Way,,,,,,,13fd5fe0c5b571f3
-152.3927487,57.8213988,1857,Three Sisters Way,,,,,,,dca8dab363bb8803
-152.3539862,57.8203653,4152,E Rezanof Dr,,,,,,,8a8aa8fd880e38ae
-152.3613301,57.8210306,3455,Antone Way,,,,,,,ac3a29de34ae47ea
-152.3982602,57.8213711,1949,Marmot Dr,,,,,,,24c25fb257a26c2f
-152.3557697,57.8210881,4197,Shoreline Cir,,,,,,,77424866013c368b
-152.3561411,57.8209657,4183,Shoreline Cir,,,,,,,e999478ddbd91864
-152.3569366,57.8209558,4181,Ocean Dr,,,,,,,cae05c33766af43a
-152.3766249,57.8210522,3024,Lakeview Dr,,,,,,,78a0110215d3e060
-152.3681297,57.8210269,3370,Island Lake Rd,,,,,,,0f7566ff8cb66761
-152.3618881,57.8209107,3439,Antone Way,,,,,,,1e2a5a307b7b340c
-152.3911174,57.8211483,1709,Three Sisters Way,,,,,,,01cc45f7cad85df2
-152.3632335,57.8208176,3401,Antone Way,,,,,,,0dc19d6fc72569b2
-152.395443,57.8212059,1948,Marmot Dr,,,,,,,2ed96461abbbac87
-152.3625452,57.8208359,3431,Antone Way,,,,,,,98006f57e713e2e9
-152.3756177,57.8207741,2990,Lakeview Dr,,,,,,,f8553edca5aa0227
-152.3805029,57.8206767,2893,Lakeview Dr,,,,,,,0f4aaf4c894ac21f
-152.3554438,57.8206457,4164,Shoreline Cir,,,,,,,a5596fe4f383c1d8
-152.3601677,57.8204092,3498,Antone Way,,,,,,,76f51369bc248794
-152.3562815,57.820763,4175,Shoreline Cir,,,,,,,9a33ee73b3e16794
-152.3639039,57.8207084,3391,Antone Way,,,,,,,11e4e1b9a825b6e4
-152.3718139,57.8208152,3189,Peninsula Rd,,,,,,,69c66b486f9776f6
-152.3701691,57.8205994,3136,Peninsula Rd,,,,,,,d851c86e85869293
-152.3928116,57.8209299,1859,Three Sisters Way,,,,,,,e66460c3581be0fe
-152.3414672,57.8200922,4149,Woodland Dr,,,,,,,17ba9b3e470e719f
-152.3893472,57.8208899,1625,Spruce Cir,,,,,,,cff06b62c7d938fd
-152.3940838,57.8207084,2648,Devils Prong,,,,,,,0b923357506589cb
-152.3651515,57.8204077,3341,Antone Way,,,,,,,fff71e78582eb11f
-152.3915196,57.8208208,1679,Three Sisters Way,,,,,,,a0a4d4b7d388a566
-152.3739829,57.8206276,2925,Pruitt Ln,,,,,,,4c7c7b7f87a213f2
-152.356223,57.8205488,4154,Ocean Dr,,,,,,,c5f356f90627ae6c
-152.3715068,57.8206009,3165,Peninsula Rd,,,,,,,6887c810781077b3
-152.3682018,57.8205904,3360,Island Lake Rd,,,,,,,449400a12128db07
-152.3568645,57.8204552,4161,Ocean Dr,,,,,,,77341ad89a1a621b
-152.3765386,57.820338,2954,Lakeview Dr,,,,,,,c52eb9a68dcf6d85
-152.393418,57.8205258,2653,Devils Prong,,,,,,,3c0f81dd0db4c80a
-152.3968598,57.8208039,2171,Harbor Way,,,,,,,6cd615fbfbd18843
-152.3977354,57.8207263,2129,Harbor Way,,,,,,,73333947a0895d0d
-152.3985356,57.8205779,2105,Harbor Way,,,,,,,7bbc53f30eafc03b
-152.3613309,57.8202239,3438,Antone Way,,,,,,,4549e3d2e45361ef
-152.3559776,57.8202287,4142,Ocean Dr,,,,,,,6b321ea675196504
-152.3710679,57.8203366,3111,Peninsula Rd,,,,,,,b099dc1184f453a0
-152.361892,57.820168,3430,Antone Way,,,,,,,0cc283993c7caaab
-152.3623167,57.82014,3420,Antone Way,,,,,,,8d842fa66a683f01
-152.3670677,57.8202917,875,Lilly Dr,,,,,,,b98a797c1f65483f
-152.3814815,57.8201439,2847,Lakeview Dr,,,,,,,97fc8ba8587c8bed
-152.3954136,57.8206564,1904,Marmot Dr,,,,,,,826ed947e19c86bc
-152.3631774,57.8200296,3400,Antone Way,,,,,,,e85edf6b3794ec5c
-152.3918891,57.8204871,1657,Three Sisters Way,,,,,,,ac371a9b2801f5a7
-152.3554838,57.8201198,4113,E Rezanof Dr,,,,,,,46e28f80dc8423db
-152.3567093,57.820128,4149,Ocean Dr,,,,,,,e4b9c1cb3f3832dc
-152.3420142,57.8196737,4115,Woodland Dr,,,,,,,97813284bf2ccee0
-152.3903054,57.8202635,1660,Three Sisters Way,,,,,,,5f646b17c0bb787d
-152.3683045,57.8201362,3350,Island Lake Rd,,,,,,,303f2decd8b7e08c
-152.3737565,57.8201911,2915,Pruitt Ln,,,,,,,5e963f3467fe7ced
-152.3892153,57.8203181,1646,Spruce Cir,,,,,,,d170cd58d3930152
-152.3641076,57.8199239,3384,Antone Way,,,,,,,24fcbbaff51b59f5
-152.3699972,57.8199646,3080,Peninsula Rd,,,,,,,2c6e975970fcd9a4
-152.3951042,57.8203067,1876,Marmot Dr,,,,,,,b7ebea91a6a67afd
-152.3707276,57.8199764,3091,Peninsula Rd,,,,,,,1ac9aa68a63d13d7
-152.3665977,57.8197907,827,Lilly Dr,,,,,,,c9cd31f7d571d252
-152.3534071,57.8198804,4074,E Rezanof Dr,,,,,,,606a1185f6aef155
-152.3646367,57.8197985,3346,Antone Way,,,,,,,43711ff466b81655
-152.3554113,57.8198786,4065,Briggs Ct,,,,,,,0ad1073b3c375a5a
-152.3425148,57.8193759,4077,Woodland Dr,,,,,,,b7a8e75e5d34a0d5
-152.3566108,57.8195574,352,Lilly Dr,,,,,,,dacc2dd52b0399a3
-152.355807,57.8197434,4063,Briggs Ct,,,,,,,4438c0b9da17af77
-152.3577011,57.8197337,366,Lilly Dr,,,,,,,89ea94f9f71c38a7
-152.3921164,57.8201701,1637,Three Sisters Way,,,,,,,1bf89006368699f4
-152.3965437,57.8200336,1877,Marmot Dr,,,,,,,4bebecb210eec18b
-152.367974,57.8197481,805,Lilly Dr,,,,,,,c12ab36b4094f929
-152.3765337,57.8193967,1088,Sawmill Cir,,,,,,,cc597e7c75b65c39
-152.3947202,57.8200209,1854,Marmot Dr,,,,,,,eb0247739c24553a
-152.3527294,57.8196181,3754,Sunset Dr,,,,,,,73e18516a6c8e137
-152.3538557,57.8196177,4050,E Rezanof Dr,,,,,,,1d4c877423b60042
-152.3517627,57.8193418,3722,Sunset Dr,,,,,,,6ea97f4f07ea15fe
-152.3587746,57.8195577,430,Lilly Dr,,,,,,,8ae7ae1b18bc8505
-152.3651629,57.8195189,764,Lilly Dr,,,,,,,84770e646015326d
-152.3737419,57.8197302,2905,Pruitt Ln,,,,,,,260ba348b8893308
-152.3429933,57.8191032,4043,Woodland Dr,,,,,,,29fe0609bcd11701
