LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-106.1341841,41.2992294,,,,,,,,,a6e6ee21e8933ea5
-105.5524745,41.365244,472,ROGER CANYON RD,,,,,,,b11972f4c0446ece
-105.5272724,41.2984932,5305,BILL NYE AVE,,,,,,,cf49377fbf49aa4e
-105.4531508,41.3042454,,,,,,,,,8ae4c4304627bd02
-105.4721515,41.2989539,,,,,,,,,1fefb84f76c63d48
-105.4911293,41.2844104,316,INDIAN SPRINGS RD,,,,,,,fab46171b3f8b08b
-105.5653411,41.3265224,2404,KNADLER ST,,,,,,,da789215b5f13535
-105.9718548,41.9897494,509,MAN O WAR DR,,,,,,,d5c61bd8a4a7fffc
-105.6999848,41.2553875,9,RABBIT RUN TR,,,,,,,1490c03ba825a186
-106.1544152,41.0819873,5,5-A  LODGE POLE DR,,,,,,,4942543d262a27d5
-105.7979654,41.3961835,676,HERRICK LN,,,,,,,719f67ae8c9a7897
-105.9212527,41.2558815,,,,,,,,,06eef7e8c655725d
-105.9203927,41.26023,,,,,,,,,f53823a082b9e3a7
-105.9302246,41.249993,,,,,,,,,5204733c185b74d1
-105.7031922,41.2542226,788,HWY #230,,,,,,,4d980d8f0d8888bc
-105.7013466,41.2551851,18,JACK RABBIT  RD,,,,,,,a006800c2953b3be
-105.3321378,42.3548177,28,28-71-11(NO ADDR),,,,,,,cd925a1b05815cab
-105.3234858,41.1236947,147,BUFORD RD,,,,,,,377126add230db32
-105.6933281,41.2631443,48,HART RD,,,,,,,4451edccec4b2986
-105.8053615,41.1990241,1411,HWY #230,,,,,,,0b6fed6a8911be1c
-105.405005,41.9718095,23,23-71-18(NO ADDR),,,,,,,51f7af6c44798fad
-105.2768686,41.9462927,,,,,,,,,e276f9953397e116
-105.489178,41.9298406,145,TUNNEL RD,,,,,,,d542fb558b988ad3
-105.5700721,41.3312506,2261,FALCON CT,,,,,,,3cb8b989b5c4b583
-105.6372781,41.8735414,112,SUNSHINE DR,,,,,,,92ace94f0a464109
-105.2965195,41.8649111,433,HALLECK CANYON RD,,,,,,,975d4958421e9d67
-105.6195723,41.8732591,107,CLOUDBURST WAY,,,,,,,3a049411791c6ba4
-105.5166559,42.2755348,1569,BEAR CREECK RD,,,,,,,4ce2c3a45cfbd83d
-105.8893829,42.303113,27,"27-76-24,25,35",,,,,,,24bc346c5772002c
-105.9810892,42.2780355,27,27-76-19(NO ADDR),,,,,,,fe00cb56a5a6d18c
-105.8683238,41.9520755,23,23-75-3 & OTHERS,,,,,,,de65708140b7037b
-105.5818134,41.9513195,23,"23-73-5,7,8,17,18 ETC",,,,,,,b9c63bf108cd86bf
-105.4857749,41.952998,666,TUNNEL RD,,,,,,,ae1bfc343111a3a1
-105.3447752,42.3347532,105,FOREST SERVICE #633 RD,,,,,,,23749113ef0349d9
-105.3427923,42.3331138,87,FOREST SERVICE #633 RD,,,,,,,bcf874d02d4a975d
-105.5864343,42.265009,27,"27-73-21,22,25-27,33-35",,,,,,,82ea1a34b74f3b5e
-105.3688222,42.281442,1799,COTTONWOOD PARK RD,,,,,,,32d3e1d8ec9179b5
-105.3664651,42.2820099,27,27-71-28(NO ADDR),,,,,,,67d05e65f43fe447
-105.5810556,42.2554545,1295,ESTERBROOK RD,,,,,,,38b52060ebdca589
-105.9935306,42.0381589,,WYTEX RANCH SURV TR 56A,,,,,,,5486637b335673a8
-105.3516912,41.9510225,23,23-71-13 & OTHERS,,,,,,,51aa8b7e140b67d6
-105.5370353,41.9496887,23,23-73-24,,,,,,,d090f8238d420891
-105.591069,41.2674769,,,,,,,,,85ead0a1bc0edc4f
-105.5215385,41.3044919,,,,,,,,,0803bbd8062c933c
-105.5355914,41.3045696,,,,,,,,,7e6b227d8cd67466
-105.5307282,41.3045272,,,,,,,,,2c6c5a30ed5fb11f
-105.5262441,41.3044269,,,,,,,,,0ba575c0d5b5653e
-105.5401768,41.2996898,1705,MERCIL CT B,,,,,,,9a86cd61724c6560
-105.5401745,41.2995805,1705,MERCIL CT D,,,,,,,ef72402758911778
-105.5401759,41.2996293,1705,MERCIL CT C,,,,,,,d2c6a183a3530dd4
-105.5401772,41.2997378,1705,MERCIL CT A,,,,,,,e9448771d905b9d0
-105.5613058,41.3024977,2525,HILLSIDE DR,,,,,,,68172f3c8456fee7
-105.3051948,41.1310864,,,,,,,,,1dfd7cde50666653
-105.5891555,41.3242686,1355,N 5TH ST,,,,,,,e3b55944d4326da3
-105.6318476,41.3123606,,,,,,,,,6a5ac60f92fe6c35
-105.6251981,41.3078939,,,,,,,,,92306e4a2361753a
-105.627129,41.3086289,2272,SNOWY RANGE RD,,,,,,,d4fd54a3cb38a162
-105.6302923,41.3062686,535,S CLEVELAND ST,,,,,,,6e5e4ca6623dc0dc
-105.6412029,41.3264431,,,,,,,,,103cffc8db96b79c
-105.9671484,41.9931542,509,MAN O WAR DR,,,,,,,47e67b2269de7003
-106.078746,41.2725482,304,DINWIDDIE RD,,,,,,,802aa7fbd6456707
-106.2188985,41.1189034,,,,,,,,,692dca34650e3715
-106.2239342,41.1192405,,,,,,,,,682f08b051b19ced
-106.2230593,41.1199235,,,,,,,,,64f9f7a2d5f1fbb2
-106.2102944,41.0883123,,,,,,,,,03857b0ffcced25f
-105.581631,41.300059,1221,BOSWELL DR,,,,,,,3b9f922a4b3f5ae7
-105.9699048,41.7924229,4186,HWY #30,,,,,,,8d05214495ee82c1
-105.9907789,41.8227226,4186,HWY #30,,,,,,,0e0cc169d476a36c
-106.0004921,41.8245127,21,21-77-1,,,,,,,1ad2376d5fcfb4b3
-105.9943374,41.8152415,4186,HWY #30,,,,,,,d53e7c8d819513de
-105.5899323,41.4060348,,,,,,,,,b7272ec03b9ab60d
-105.5635274,41.32566,2532,KNADLER ST,,,,,,,7799ccb9c9c3cb16
-106.0919304,41.1968222,14,14-77-6(NO ADDR),,,,,,,40dae35c38b2fbe9
-105.4581337,41.995491,666,TUNNEL RD,,,,,,,9634892c90915952
-105.5192081,41.9556773,25,DODGE CREEK RANCH RD,,,,,,,0e17ca6324232775
-105.4924954,42.2499053,26,26-72-4(NO ADDR),,,,,,,1df38c9e0a0d2b31
-105.892983,42.3206193,27,27-76-1,,,,,,,cbed2be6f6146081
-105.4513422,41.8066938,,,,,,,,,c7cec9c8d956ea56
-105.7797736,42.1706526,25,"25-75-1,3,4",,,,,,,ad9f04628e84d9b2
-105.285875,42.162075,25,"25-70-6,7",,,,,,,cc0b5fccf34d969e
-105.7432139,42.1517777,25,25-74-1,,,,,,,0b416f605d2f3df6
-105.6969303,42.1714842,,SEE LEGAL         00900,,,,,,,5f54524c0fd3c61f
-105.4814869,42.0205635,24,"24-72-21,22,28,32,33,34",,,,,,,e5b0efb4713a7440
-105.6891546,42.1623242,25,"25-74-2,6,7,10,11,12",,,,,,,087d74bc327f77ee
-105.6650188,42.1628338,25,25-74-1,,,,,,,a55688c8bcc0403d
-105.646383,42.1660284,25,25-73-1(NO ADDR),,,,,,,2e02202444fc3076
-105.4337214,42.1533602,2099,COTTONWOOD PARK RD,,,,,,,ddc9aaab543fc548
-106.0181164,41.2847976,95,HWY #11,,,,,,,d9fe1b76096859e9
-106.0262273,41.2985177,95,HWY #11,,,,,,,a27abf2872ea5931
-106.0429186,41.2915553,95,HWY #11,,,,,,,2f09eb19f4da5013
-106.0755954,41.2685764,35,TROUT DR,,,,,,,948197fb6d70b296
-106.0668314,41.2763835,215,HWY #11,,,,,,,87a2b39438e25582
-106.0624366,41.2797203,215,HWY #11,,,,,,,e566ae07227c2dc2
-106.031117,41.8348495,,,,,,,,,4c69944558788b65
-106.0331936,41.843305,22,22-77-26 NO ADDR,,,,,,,806936cdbe6ac973
-106.034474,41.8459617,4645,N HWY #30,,,,,,,0e117e417b9baaf4
-106.1440868,41.3021753,5,PINE AVE,,,,,,,773d8c13b19b3475
-106.1472465,41.3033099,5,PINE AVE,,,,,,,8c406c01f724fc1c
-105.5730733,41.0466437,,,,,,,,,6103c45af2609531
-105.5630158,41.3256605,2606,KNADLER ST,,,,,,,2890f0deb5d82eb4
-105.5808787,41.2969719,1931,S 13TH ST,,,,,,,867439b29cceb159
-105.5823934,41.2996228,1202,BOSWELL DR,,,,,,,cf09fc20b52ca133
-105.6557356,41.3341987,4575,W CURTIS ST,,,,,,,a00217fc55530d48
-105.8043831,42.359074,,,,,,,,,4ae39a13ee2502a5
-105.7945861,42.3590632,,,,,,,,,3c06b815412d5dde
-105.3518167,42.3541697,287,FOREST SERVICE #633 RD,,,,,,,7e7123b4e33d9a53
-105.9160047,42.3527603,28,28-76-35,,,,,,,cc9d69ca66266384
-105.440763,41.3785832,,,,,,,,,e9f98bd74d921b3b
-105.6966066,41.437852,17,17-74-03,,,,,,,728f6d896efcbeca
-105.6819341,41.4475074,618,HOWELL RD,,,,,,,cac1d5eedf9d0967
-105.6433426,41.4423308,17,17-74-03,,,,,,,7d957ce69a5171f7
-105.5934975,42.1532864,355,BEAR CREEK RD,,,,,,,a9e0f3cb26995270
-105.7723765,42.2033222,26,26-75-24(NO ADDR),,,,,,,f69999c7d14c1c83
-105.7653977,42.2058244,451,ESTERBROOK RD,,,,,,,ed6e6f8a5f2280cb
-105.7495306,42.204238,,,,,,,,,09e5cf01397ed26a
-105.7789125,41.8727471,,MED BOW TR 92,,,,,,,2bf31332cb62427a
-105.7902522,41.8726731,,MED BOW TR 81 & 84,,,,,,,a0d4b9c788c52414
-105.4519077,41.9727884,146,VALE RANCH RD,,,,,,,af19a13c1e481b25
-105.9740637,41.7496569,415,ZEPHYER AVE,,,,,,,865de83f0258c6c3
-105.8243179,41.7483854,,,,,,,,,f1cf255426f0084d
-105.8190869,41.9295296,23,23-75-25(NO ADDR),,,,,,,86327a630a0992c6
-105.6136609,41.8218487,21,"21-73-5,7",,,,,,,4e70ca7c56a78793
-105.9759402,41.7372769,401,REED ST,,,,,,,276761a4c452ad1c
-105.9759375,41.7370361,408,REED ST,,,,,,,ee5d7705a247c834
-105.4563075,41.3815291,,,,,,,,,c9c63642773551db
-105.4920171,41.3841242,,,,,,,,,b3a0efd2a0b759c6
-105.5097694,41.3717367,16,16-72-7(NO ADDR),,,,,,,117a976347d60b6b
-105.5298986,41.3679848,,,,,,,,,ae32653cbdb13476
-105.7450105,42.4305342,,N/A,,,,,,,48926ef9b75f3e16
-105.7256903,42.4214276,254,CAMELBACK MOUNTAIN RD,,,,,,,eeda2af0878780c9
-105.4124278,41.1554992,2,HUNTER LN,,,,,,,faa0ddc335b2bb96
-105.7359448,42.344692,,,,,,,,,a8c2bc2744fe3a2d
-105.7456644,42.3446296,27,27-74-05,,,,,,,2e2a280a84e1aa36
-105.8684094,42.4255764,28,28-75-26(NO ADDR),,,,,,,a78fa5eb3d9c35bd
-105.3507026,42.349763,217,FOREST SERVICE #633 RD,,,,,,,71f0063a83efb58b
-105.3513027,42.3497242,215,FOREST SERVICE #633 RD,,,,,,,5738b0569d99ff45
-105.8583342,42.3191504,1320,MULE CREEK RD,,,,,,,d18ad94329dcda63
-105.7112344,41.9771875,23,"23-74-7,9,15,17,19,ETC",,,,,,,163883a7ad757509
-105.5094296,42.2409184,,NO ADDR,,,,,,,98481c468d053aec
-105.5045693,42.2408937,2,BAY HOME STEAD RD,,,,,,,330b6c2dc9140fca
-106.0692467,42.2395782,26,26-77-9(NO ADDR),,,,,,,f68db98f893277e6
-106.0028216,42.2431707,3198,COUNTY RD #610,,,,,,,735dea6318edcd4d
-105.5760029,41.3008065,1631,PALMER DR B,,,,,,,6db4395990971c17
-105.5758912,41.300883,1631,PALMER  DR A,,,,,,,bbf1797b533b8cd7
-105.5759269,41.3009082,1631,PALMER DR C,,,,,,,027d7c0595bf6457
-105.3130429,42.3701124,28,28-71-11(NO ADDR),,,,,,,173d0b3b852a1ca0
-106.0020413,42.3736598,28,28-76-30(NO ADDR),,,,,,,28d332db94a79703
-105.9319706,42.3740791,28,28-76-24,,,,,,,a1ccdea41cf21d64
-105.3960438,41.3868366,16,16-71-6(NO ADDR),,,,,,,194622b50724b1dd
-105.3961005,41.3707356,16,16-71-6(NO ADDR),,,,,,,3a6193c7a0e29033
-105.3961085,41.3562772,16,16-71-6(NO ADDR),,,,,,,612ffa7290645da1
-106.1018392,41.1922303,925,HWY #11,,,,,,,ab0fb23cdc93b73d
-105.435482,41.354263,,,,,,,,,495c4c0aa015477e
-105.4148939,41.3563395,,,,,,,,,ea7b74979cb69b3c
-105.4147242,41.3422534,,,,,,,,,a3f4ac30b79109c4
-105.4913956,41.3279774,16,16-72-7(NO ADDR),,,,,,,1ee86b2cb7da201d
-105.4722769,41.3278341,,,,,,,,,5f8629b85b68d633
-105.8845367,41.4343255,382,ACE 44 RANCH RD,,,,,,,bdbb21b2b964578f
-106.0542904,41.4967025,192,STROUSS HILL TOWERS RD,,,,,,,687f7cc3530741c6
-105.5834328,41.3000535,1129,BOSWELL DR,,,,,,,4ecf845dde5ed7c5
-106.2317088,41.088092,,,,,,,,,ae774b4ae3925eae
-106.2303695,41.0881021,,,,,,,,,b38689c06cdc0bd5
-106.2290301,41.088112,,,,,,,,,7f47858bbcd145dd
-106.2276663,41.0864386,,,,,,,,,0ac5fcf182988baf
-106.235701,41.0863816,,,,,,,,,f3fed0a72a958c90
-106.2343608,41.0863906,,,,,,,,,eedcfc53b2374a42
-106.2330214,41.0863999,,,,,,,,,f4015a1847108433
-106.2316821,41.0864092,,,,,,,,,9769d65ce13b673b
-105.293188,42.356739,,N/A,,,,,,,bc6232c093f454b9
-105.2967889,42.3512899,28,28-70-19(NO ADDR),,,,,,,28616b479b07c831
-105.874955,42.3502663,28,28-75-31,,,,,,,e61ee58ce0079674
-105.7263732,42.351161,28,28-74-33(NO ADDR),,,,,,,59ed892ae1572907
-105.4148792,41.3868634,,,,,,,,,433cee07b3877e52
-105.4311812,41.3869048,,,,,,,,,cd00e757b26785e9
-105.4477705,41.3900642,,,,,,,,,04b0cdf6b81f2b56
-105.4531082,41.3132415,,,,,,,,,a56d725774135a6f
-105.4845157,41.0725321,,,,,,,,,09ba520b6b886575
-105.8407734,42.346614,27,27-75-04,,,,,,,833c6594b101df42
-105.8326125,42.3453378,4545,CTY ROAD #610,,,,,,,b8fe62cb7544a4fb
-106.0551826,42.101154,25,25-77-34(NO ADDRESS),,,,,,,be7ef67ad24cbba9
-105.336491,42.4015065,28,28-71-11,,,,,,,7d1754f4399f951c
-105.9916609,42.3402293,27,"27-76-5,6",,,,,,,33d29597a8085dc8
-106.0188529,42.2384252,3200,COUNTY ROAD #610,,,,,,,dfbd352167a83d4f
-105.5706686,41.3309952,2252,FALCON CT,,,,,,,c1d2232bb6f360b0
-105.5706913,41.3312602,2262,FALCON CT,,,,,,,fb0fd983f17faf1e
-105.5706939,41.3315208,2272,FALCON CT,,,,,,,51529712648c5090
-105.5707376,41.3318131,2366,FALCON CT,,,,,,,d9179e5745b33fb9
-105.283066,42.1954399,26,26-70-30(NO ADDR),,,,,,,8e67410bec8d8628
-105.7992728,42.0945613,25,"25-75-25,35",,,,,,,6bbd6cb0f0eb0614
-105.3785139,42.0722393,2709,PALMER CANYON RD,,,,,,,acfb8fe90d9b8b76
-105.3653177,42.0703776,2711,PALMER CANYON RD,,,,,,,fc6dc62fcb65b319
-106.0550912,42.1372498,25,25-77-34(NO ADDRESS),,,,,,,4dfa049901d15544
-105.8189756,42.1380384,2,MI BEHIND 2366 MARSHA,,,,,,,81df0d2c398c898c
-105.7172015,42.126171,383,GARRETT RD,,,,,,,3fc327c71aac89ce
-105.4007601,42.2054996,1438,COTTONWOOD PARK RD,,,,,,,c33b602f78b2e899
-105.6899499,42.1925409,180,ESTERBROOK RD,,,,,,,e3d7221a142ce52d
-105.6433927,42.1949283,,SEE LEGAL         00800,,,,,,,fe94c227fc313990
-105.4217749,42.2027761,110,PARKER HOMESTEAD RD,,,,,,,d6b36cb0b1328903
-105.5584034,42.1337944,1137,GARRETT RD,,,,,,,fe2ba03f3978c49d
-105.5297214,42.1410079,2095,COTTONWOOD PARK RD,,,,,,,0afe10aae741522f
-105.5330176,42.1433405,25,"25-72-7,18,19,20,29,ETC",,,,,,,eba9e6bf437dcca4
-105.3325236,42.0722671,24,24-71-1(NO ADDR),,,,,,,926a227312b5a1af
-105.9064948,42.3080592,,N/A               00100,,,,,,,4560c44da22c408a
-105.3246218,42.3210282,2126,COTTONWOOD PARK RD,,,,,,,7e18caa302684383
-105.3661721,42.0907838,25,25-71-26,,,,,,,d3431a16ccdc3e53
-106.0624621,42.3835976,28,28-77-21(NO ADDR),,,,,,,feeb971670af59db
-106.0152559,42.3818707,28,"28-77-24,25",,,,,,,60b1c78e438d7032
-105.6916392,42.3910195,28,28-74-14(NO ADDR),,,,,,,491ddc332cd8431a
-105.8609661,42.3623923,28,"28-75-29,32",,,,,,,25baf0cca5d144d4
-105.9700619,42.3682394,28,28-76-29 NO ADDR,,,,,,,ec07829df899a0cd
-105.7508579,41.9516027,23,"23-74-7,9,15,17,19,ETC",,,,,,,eb3ea39053c5f436
-105.347989,42.3497486,,N/A               00400,,,,,,,88e1eb2bfe30994d
-105.349799,42.3497463,28,28-71-34(NO ADDR),,,,,,,c04231e85d91beb0
-105.3142429,42.3442848,27,"27-71-1,2",,,,,,,fad99d1b0058a39d
-105.2943665,42.3441929,27,27-70-6,,,,,,,c75a4c73b8ce71f8
-105.2904076,42.2683548,27,27-70-31(NO ADDR),,,,,,,1ea77137fa6e9520
-105.7907395,42.2704014,27,27-75-35(NO ADDR),,,,,,,4470c3b6dda8d5b0
-105.509098,42.1990874,52,HUMMINGBIRD LN,,,,,,,90455a042bf8f52c
-105.4969899,42.1990905,26,26-72-28 NO ADDR,,,,,,,0c252a7710b27aee
-105.3274603,42.0704754,3021,PALMER CANYON RD,,,,,,,f45c9677ba1a12e6
-105.3079995,42.0740693,24,24-71-1,,,,,,,f2fc229ccc99dba5
-105.8491095,41.2353143,,,,,,,,,902b5982f2509a9e
-106.0649164,42.27991,27,27-77-2(NO ADDR),,,,,,,a2036fa1a38baf87
-105.6736249,42.3655093,814,FETTERMAN RD,,,,,,,59b900cf21204a7d
-105.3086518,42.056443,3264,PALMER CANYON RD,,,,,,,fa172d0c75d53ff1
-105.3044147,42.056353,3186,PALMER CANYON RD,,,,,,,78c3019efc6d03c5
-105.3019958,42.0562815,3075,PALMER CANYON RD,,,,,,,1ac2d2cc91a3a685
-105.2822931,42.0445292,24,"24-70-18,19",,,,,,,480946b09cd80bee
-106.0130626,42.2340621,26,26-77-1(NO ADDR),,,,,,,6a13f969a2e9f8b1
-105.8975392,42.2255557,26,"26-76-11,12,13,14,24",,,,,,,fc7e89d9cec21597
-105.7596114,42.2233846,185,HAY CREEK RD,,,,,,,2ede5c4e23054f56
-106.0421697,42.2027639,26,26-77-23(NO ADDR),,,,,,,ce581b487dfe9451
-105.2788247,42.077814,24,24-70-6(NO ADDR),,,,,,,74a34f6d8247775e
-105.9938944,42.0727583,,WYTEX RANCH SURV TR 45,,,,,,,deacdea30f577887
-105.8062914,41.8097547,,SEE LEGAL         00200,,,,,,,a2f0b8634465bac1
-105.7830526,41.7857138,,,,,,,,,302fec82214774b7
-105.8688604,42.3619629,1300,MULE CREEK RD,,,,,,,cf2b110beb74d3af
-105.340916,42.3101618,2010,COTTONWOOD PARK RD,,,,,,,336c7b64d22b63f7
-105.7374367,41.8436102,,MED BOW PH3 TR92A,,,,,,,1821c81a06fc10e0
-106.063685,41.8349022,22,22-77-33,,,,,,,c1af6910cbd94a3e
-105.3477078,42.30654,12,ELK WOOD RD,,,,,,,800be04b8e518a77
-105.3502659,42.3072435,,,,,,,,,c4e86640cccce401
-106.0161048,42.2977596,27,27-77-2(NO ADDR),,,,,,,69d93c6d37ff736a
-105.3427483,42.3322033,85,FOREST SERVICE #633 RD,,,,,,,a49df08ce2aed9e4
-105.3264947,42.3204607,2116,COTTONWOOD PARK RD,,,,,,,74c4d67b5e3972a9
-105.3237304,42.3203289,2136,COTTONWOOD PARK RD,,,,,,,24a3229ee7e400bc
-105.3257299,42.3199689,2112,COTTONWOOD PARK RD,,,,,,,22b69cefa3fbc4ac
-105.7068473,42.2819343,4301,FETTERMAN RD,,,,,,,992cd49a8a334450
-105.764709,42.3168357,,,,,,,,,943570da4c23c5ca
-105.759993,42.3124046,,,,,,,,,b5c0046d7454909b
-105.9556001,41.9863391,572,MAN O WAR DR,,,,,,,dc30b032d3dd0f14
-105.6135042,41.8845224,24,AURORA DR,,,,,,,e3fe156bf8858a7c
-105.6103469,41.8845488,40,AURORA DR,,,,,,,0be3765fe811bec6
-105.7651743,41.8846105,,MED BOW TR 3A & 4A,,,,,,,57a6357fbd2bc122
-105.6069692,41.8843284,40,AURORA DR,,,,,,,6675710de8953e94
-105.7350952,41.8854651,,MED BOW TR 1,,,,,,,e6096888d8f74ec1
-105.7073846,41.8407406,,MED BOW PH4 TR20B,,,,,,,d36738e75e9fdded
-105.6710689,41.8415739,26,E  LILAC CIR,,,,,,,3b58b4e77b874946
-105.5706231,41.3059892,1904,SHERIDAN ST,,,,,,,7b6ba216bc2d87b4
-105.567688,41.3060148,2044,SHERIDAN ST,,,,,,,33038d1d2e016d5f
-105.5702191,41.3059562,1910,SHERIDAN ST,,,,,,,8123784cc456f35d
-105.5670389,41.3060175,703,S 21ST ST,,,,,,,4bbfa4e51034e52e
-105.5699011,41.3060074,1916,SHERIDAN ST,,,,,,,88439f453d0b4af9
-105.5692278,41.3060097,1944,SHERIDAN ST,,,,,,,7f4607122e28b10f
-105.5687946,41.306011,2004,SHERIDAN ST,,,,,,,1746b8c6d6439d10
-105.5681213,41.3060133,2034,SHERIDAN ST,,,,,,,692b437121c1041f
-105.524119,41.9660958,23,"23-72-7,17,18",,,,,,,61f5f4388fab8b84
-105.4639378,41.9652064,23,23-72-15,,,,,,,e955b96c242dcb05
-105.7231693,42.428789,28,"28-74-3,4",,,,,,,afdd1bcadb281ac3
-105.4074059,42.0924714,,PALMER CANYON RD,,,,,,,c1f4a58f5868f62f
-105.5572477,42.0932874,1031,GARRETT RD,,,,,,,b32d49015ff16a10
-105.307233,42.2402739,,,,,,,,,6468aef827eb9310
-105.6169693,41.3221719,851,EVANS ST,,,,,,,01fea1a95b668315
-105.616732,41.3222133,1575,WESTVIEW DR,,,,,,,f39beeb106d91eef
-105.8809303,42.3642682,28,28-75-19(NO ADDR),,,,,,,266c62f2a957d40a
-105.719021,42.3647608,,,,,,,,,927da6983b64a6ac
-105.5651303,42.2803861,27,"27-73-21,22,25-27,33-35",,,,,,,de402a8f7eb71d7d
-105.759288,42.2881903,27,27-74-30,,,,,,,2fac8bdd7dc5aa48
-105.3723981,42.2734745,342,BLACK MOUNTIAN RD,,,,,,,1a4fe26456948da7
-105.3987473,42.2774064,1505,COTTONWOOD PARK RD,,,,,,,d06fe1b19137c49e
-105.4045992,42.2768566,27,27-71-30 (NO ADDRESS),,,,,,,db161b6510b23c49
-105.7896535,41.7490645,,,,,,,,,ba8781b9d48a0146
-105.3122556,41.7570628,,SEE LEGAL,,,,,,,b65db1c4a87f36af
-105.5155754,41.7496453,21,21-72-31 (NO ADDRESS),,,,,,,e61e720bfba73ba1
-106.0269084,42.2631059,27,27-77-2(NO ADDR),,,,,,,628110ece0392e70
